Date,Ref CumulTwr,Loc 1D TwrPrice,Ref 1D TwrPrice,Loc 2BD TwrPrice,Ref 2BD TwrPrice,Loc 7D TwrPrice,Ref 7D TwrPrice,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Ref 7D&Next1BD TwrPriceFloor,Ref 7D&Next7D TwrPrice_Floor
14.10.2021,3.819690149,1.01706,1.014095,1.021607,1.015504,1.011467,1.007431,0.0067,0.2212,0.4,0.2,0.0084,0.272,0.6,0.2,1.0163,1.0347
15.10.2021,3.844686201,1.007199,1.006544,1.024381,1.020731,1.020705,1.016629,0.0066,0.5018,0.6,0.4,0.0083,0.497,0.8,0.4,1.014,1.0267
18.10.2021,3.863256036,1.003851,1.00483,1.011078,1.011406,1.024636,1.021595,0.0064,0.6724,0.8,0.4,0.008,0.6085,0.8,0.4,1.0215,1.0254
19.10.2021,3.880806808,1.007324,1.004543,1.011203,1.009396,1.040489,1.031753,0.0042,1.4768,1,0.4,0.0048,1.6776,1,0.6,1.0262,1.0343
20.10.2021,3.888929336,1.003781,1.002093,1.011133,1.006646,1.039775,1.032478,0.0041,1.5674,1,0.4,0.0049,1.6116,1,0.6,1.0339,1.0422
21.10.2021,3.892915489,1.003425,1.001025,1.007219,1.003119,1.025835,1.019171,0.002,1.9139,1,0.2,0.0018,2.9093,1,0.4,1.0335,1.0315
22.10.2021,3.878227519,0.997967,0.996227,1.001385,0.997248,1.016433,1.008724,0.0031,0.5586,0.8,0,0.003,1.0863,0.8,0.2,1.0153,1.0233
25.10.2021,3.911553128,1.004644,1.008593,1.002602,1.004787,1.017236,1.012501,0.0041,0.6106,0.8,0.2,0.0031,1.1214,0.8,0.2,1.0173,1.018
26.10.2021,3.920401061,1.0015,1.002262,1.006151,1.010874,1.011355,1.010202,0.0039,0.5151,0.8,0.2,0.0024,0.9492,0.8,0,1.0147,1.0121
27.10.2021,3.885450686,0.994002,0.991085,0.995493,0.993327,1.001501,0.999106,0.0059,-0.0304,0.6,0.2,0.0039,0.0774,0.6,0,1.0011,1.0151
28.10.2021,3.908778932,1.010299,1.006004,1.004238,0.997036,1.008362,1.004076,0.0064,0.127,0.6,0.4,0.0056,0.2986,0.6,0.2,1.0051,1.0165
29.10.2021,3.914169138,1.00127,1.001379,1.011581,1.007392,1.011699,1.009269,0.006,0.3087,0.8,0.4,0.0053,0.4401,0.8,0.2,1.0054,1.0204
01.11.2021,3.910321509,1.002528,0.999017,1.003801,1.000395,1.009568,0.999687,0.005,-0.0126,0.6,0.2,0.0052,0.3684,0.8,0.2,1.0082,1.028
02.11.2021,3.939410391,1.002923,1.007439,1.005459,1.006449,1.011003,1.00485,0.0058,0.1666,0.6,0.4,0.0052,0.4227,0.8,0.2,1.0071,1.0193
03.11.2021,3.953257419,1.00632,1.003515,1.009262,1.01098,1.023532,1.017452,0.003,1.1382,0.8,0.4,0.0033,1.424,1,0.4,1.0083,1.0154
04.11.2021,3.972371418,1.00401,1.004835,1.010355,1.008367,1.017161,1.01627,0.0029,1.1216,0.8,0.2,0.0017,2.007,1,0.2,1.0223,1.019
05.11.2021,3.98684674,1.003204,1.003644,1.007227,1.008497,1.019126,1.018568,0.0027,1.3509,0.8,0.2,0.0014,2.8083,1,0.2,1.0199,1.0178
08.11.2021,3.987281306,1,1.000109,1.003204,1.003754,1.016556,1.019682,0.0024,1.651,1,0.2,0.002,1.618,0.8,0.2,1.0186,1.0261
09.11.2021,3.98105716,0.998767,0.998439,0.998767,0.998548,1.012343,1.010572,0.0024,0.8708,0.8,0,0.0027,0.8964,0.6,0.2,1.018,1.0277
10.11.2021,3.959436039,0.991096,0.994569,0.989874,0.993017,0.997027,1.001564,0.0037,0.0847,0.6,0,0.0046,-0.1296,0.4,0,1.005,1.0314
11.11.2021,3.978718492,1.000448,1.00487,0.99154,0.999413,0.993491,1.001599,0.0037,0.0864,0.6,0,0.0041,-0.3206,0.4,0,1.0064,1.0258
12.11.2021,4.016603849,1.008044,1.009522,1.008495,1.014439,0.998283,1.007466,0.0052,0.2864,0.6,0.2,0.0054,-0.0638,0.4,0.2,1.0111,1.0198
15.11.2021,4.018716583,0.999983,1.000526,1.008027,1.010053,0.998267,1.007885,0.0052,0.3036,0.6,0.2,0.0054,-0.0644,0.4,0.2,1.0079,1.0149
16.11.2021,4.063460974,1.004219,1.011134,1.004202,1.011666,1.003716,1.0207,0.0061,0.6786,0.8,0.4,0.0056,0.1315,0.6,0.2,1.0191,1.0149
17.11.2021,4.05559005,0.996935,0.998063,1.001141,1.009175,1.00963,1.024285,0.005,0.9579,0.8,0.4,0.0038,0.5002,0.6,0.2,1.0187,1.0183
18.11.2021,4.051100511,1.002668,0.998893,0.999595,0.996957,1.01187,1.018192,0.0056,0.6506,0.6,0.4,0.0038,0.6273,0.6,0.2,1.0231,1.0313
19.11.2021,4.046466052,0.998102,0.998856,1.000765,0.99775,1.00189,1.007434,0.0049,0.3034,0.4,0.2,0.0027,0.1385,0.4,0,1.017,1.0259
22.11.2021,4.046862606,0.994838,1.000098,0.992949,0.998954,0.996734,1.007003,0.0049,0.2847,0.4,0.2,0.0035,-0.185,0.4,0,1.0075,0.9795
23.11.2021,4.054183381,1.000842,1.001809,0.995675,1.001907,0.993383,0.997716,0.0013,-0.3501,0.4,0,0.0028,-0.4768,0.4,0,1.0088,0.9938
24.11.2021,4.083434314,1.003181,1.007215,1.004025,1.009037,0.999606,1.006865,0.0031,0.4399,0.6,0.2,0.0031,-0.0254,0.6,0,1.0049,0.9639
25.11.2021,4.081952027,1.000225,0.999637,1.003406,1.006849,0.99717,1.007615,0.003,0.5052,0.6,0.2,0.0028,-0.2015,0.6,0,1.0064,0.9474
26.11.2021,3.934320068,0.977624,0.963833,0.977843,0.963483,0.976711,0.972285,0.0156,-0.3598,0.6,0.2,0.0093,-0.5072,0.6,0,0.9711,0.9615
29.11.2021,3.993814856,1.012269,1.015122,0.989618,0.978408,0.993825,0.986891,0.0177,-0.1491,0.6,0.4,0.0114,-0.1082,0.8,0.2,0.9869,0.9542
30.11.2021,3.917161568,0.980542,0.980807,0.992573,0.995639,0.973668,0.966202,0.0186,-0.3679,0.4,0.4,0.0134,-0.3961,0.6,0.2,0.9679,0.971
01.12.2021,3.842457379,0.986848,0.980929,0.967646,0.962102,0.957815,0.940987,0.0176,-0.6853,0.2,0.2,0.013,-0.6615,0.4,0.2,0.9477,0.9906
02.12.2021,3.895337278,1.014423,1.013762,1.001081,0.994428,0.971412,0.954283,0.0202,-0.4608,0.4,0.4,0.0158,-0.3657,0.4,0.4,0.9539,0.9834
03.12.2021,3.861315402,0.990296,0.991266,1.004579,1.004907,0.984003,0.981444,0.0152,-0.2454,0.4,0.4,0.0138,-0.2329,0.4,0.4,0.9459,0.9782
06.12.2021,3.929683853,1.011222,1.017706,1.001409,1.008817,0.982986,0.983942,0.0159,-0.2034,0.4,0.4,0.0136,-0.252,0.4,0.4,0.9988,1.019
07.12.2021,4.01623121,1.021914,1.022024,1.033382,1.04012,1.02446,1.02529,0.0161,0.311,0.6,0.6,0.0139,0.3498,0.6,0.6,1.0056,0.9959
08.12.2021,4.015713116,1.003772,0.999871,1.025769,1.021892,1.04203,1.045089,0.0115,0.7677,0.6,0.6,0.0107,0.7703,0.8,0.6,1.0251,1.0083
09.12.2021,3.992996227,0.991334,0.994343,0.995074,0.994214,1.018312,1.02507,0.0125,0.3975,0.4,0.4,0.012,0.3028,0.6,0.4,1.0391,1.047
10.12.2021,4.009359525,1.008019,1.004098,0.999284,0.998417,1.036537,1.038339,0.0106,0.715,0.6,0.4,0.01,0.7226,0.8,0.6,1.0292,1.0183
13.12.2021,3.977609407,0.990469,0.992081,0.998412,0.996146,1.015265,1.012195,0.0106,0.2282,0.4,0.2,0.0116,0.2609,0.6,0.4,1.0301,1.0278
14.12.2021,3.949965022,0.992298,0.99305,0.98284,0.985186,0.985841,0.983499,0.0046,-0.725,0.2,0,0.0073,-0.3919,0.4,0.2,1.0051,0.988
15.12.2021,4.023173674,1.01595,1.018534,1.008125,1.011456,0.997802,1.001858,0.01,0.037,0.4,0.2,0.0104,-0.0422,0.4,0.4,1.0017,0.9894
16.12.2021,3.966893497,0.99077,0.986011,1.006574,1.004286,0.997235,0.993463,0.0115,-0.1142,0.4,0.2,0.0105,-0.0527,0.4,0.4,0.9878,0.9949
17.12.2021,3.968829341,1,1.000488,0.99077,0.986492,0.989301,0.989891,0.0112,-0.1807,0.4,0.2,0.0097,-0.2222,0.2,0.2,0.9939,1.0063
20.12.2021,3.882590648,0.979652,0.978271,0.979652,0.978749,0.978497,0.976112,0.0138,-0.3503,0.4,0.2,0.012,-0.361,0.2,0.2,0.9683,0.9995
21.12.2021,3.973711168,1.018878,1.023469,0.998146,1.001231,1.004708,1.006013,0.0176,0.0681,0.6,0.4,0.0149,0.0632,0.4,0.4,0.999,1.0206
22.12.2021,3.995383789,1.010094,1.005454,1.029163,1.029051,0.998916,0.993093,0.0158,-0.0879,0.6,0.2,0.0138,-0.0157,0.4,0.4,1.0114,1.0267
23.12.2021,4.018473112,1.006598,1.005779,1.016759,1.011264,1.014875,1.013003,0.0145,0.1785,0.8,0.4,0.0132,0.2243,0.6,0.6,0.9988,1.0038
24.12.2021,4.007386145,1.000122,0.997241,1.006721,1.003004,1.014998,1.009716,0.0146,0.1321,0.6,0.4,0.0132,0.2262,0.8,0.6,1.0102,1.0162
27.12.2021,4.059890918,1.012771,1.013102,1.012895,1.010308,1.049312,1.045667,0.0088,1.0192,0.8,0.6,0.0062,1.5482,1,0.8,1.0229,1.0103
28.12.2021,4.055457517,0.998255,0.998908,1.011004,1.011996,1.028073,1.020572,0.0057,0.7221,0.6,0.4,0.0056,0.9923,0.8,0.6,1.0445,1.0466
29.12.2021,4.038615202,1.001353,0.995847,0.999606,0.994759,1.019176,1.010821,0.0064,0.3345,0.4,0.4,0.0053,0.723,0.8,0.4,1.0163,1.0159
30.12.2021,4.031321463,0.997757,0.998194,0.999107,0.994048,1.010224,1.003197,0.0063,0.1013,0.2,0.2,0.0055,0.3694,0.6,0.2,1.0089,0.9906
31.12.2021,4.009810332,0.997503,0.994664,0.995265,0.992868,1.007579,1.000605,0.0067,0.0182,0.2,0.2,0.0058,0.261,0.4,0.2,0.9978,0.9889
03.01.2022,4.0635458,1.005128,1.013401,1.002618,1.007994,0.999974,1.0009,0.0068,0.0266,0.2,0.2,0.0029,-0.0018,0.4,0,1.014,0.9881
04.01.2022,4.037031163,0.998365,0.993475,1.003485,1.006789,1.000084,0.995456,0.0073,-0.1245,0.2,0.2,0.0029,0.0058,0.4,0,0.9943,0.9803
05.01.2022,3.958135463,0.979492,0.980457,0.977891,0.974059,0.978251,0.980072,0.0106,-0.3805,0.2,0.2,0.0086,-0.5128,0.2,0,0.976,0.991
06.01.2022,3.974094666,0.999119,1.004032,0.978629,0.98441,0.979587,0.985804,0.011,-0.2586,0.4,0.2,0.0086,-0.4764,0.2,0,0.984,0.9876
07.01.2022,3.959811769,0.996081,0.996406,0.995203,1.000423,0.97819,0.98753,0.011,-0.2282,0.4,0.2,0.0086,-0.5112,0.2,0,0.9822,0.969
10.01.2022,3.980256278,0.998865,1.005163,0.99495,1.001551,0.972095,0.979503,0.0089,-0.4641,0.4,0,0.0075,-0.7503,0,0,0.9926,0.9765
11.01.2022,4.019075717,1.01019,1.009753,1.009043,1.014967,0.983609,0.995552,0.0103,-0.0866,0.6,0.2,0.0099,-0.3337,0.2,0.2,0.989,0.9663
12.01.2022,3.988611123,1.003099,0.99242,1.01332,1.002099,1.007314,1.007699,0.0063,0.245,0.6,0.2,0.0049,0.2977,0.4,0.2,0.988,0.9571
13.01.2022,3.906481631,0.98495,0.979409,0.988002,0.971985,0.99303,0.982987,0.0106,-0.3239,0.4,0.2,0.0083,-0.1677,0.4,0.2,0.9869,0.9666
14.01.2022,3.915802497,1.000518,1.002386,0.98546,0.981746,0.997453,0.988887,0.0108,-0.2063,0.6,0.2,0.0083,-0.0618,0.6,0.2,0.9853,0.951
17.01.2022,3.926825481,1.000511,1.002815,1.001029,1.005208,0.999097,0.986576,0.0105,-0.2561,0.6,0.2,0.0083,-0.0219,0.8,0.2,0.9916,0.9318
18.01.2022,3.864200468,0.981261,0.984052,0.981762,0.986822,0.970486,0.961465,0.0094,-0.8284,0.4,0,0.0091,-0.6582,0.6,0,0.9708,0.9339
19.01.2022,3.826323575,0.99063,0.990198,0.972067,0.974406,0.958423,0.959313,0.0095,-0.8725,0.4,0,0.0079,-1.0724,0.4,0,0.952,0.917
20.01.2022,3.77946259,0.989589,0.987753,0.980317,0.978071,0.962936,0.967485,0.0077,-0.8522,0.4,0,0.0073,-1.0302,0.4,0,0.9475,0.9236
21.01.2022,3.689942239,0.979903,0.976314,0.969701,0.964357,0.943096,0.94232,0.0087,-1.3616,0.2,0,0.0074,-1.5673,0.2,0,0.9445,0.9481
24.01.2022,3.717251502,1.002615,1.007401,0.982466,0.98354,0.945079,0.94663,0.0103,-1.0627,0.2,0.2,0.0081,-1.3811,0.2,0,0.9492,0.9676
25.01.2022,3.685595388,0.987224,0.991484,0.989806,0.998822,0.950823,0.953779,0.01,-0.9463,0.2,0.2,0.0073,-1.3672,0.2,0,0.9385,0.9863
26.01.2022,3.684165377,0.997821,0.999612,0.985073,0.991099,0.957725,0.962847,0.0106,-0.714,0.2,0.2,0.008,-1.0754,0.2,0,0.9534,1.0012
27.01.2022,3.704063554,0.994284,1.005401,0.992117,1.005011,0.962269,0.98005,0.0113,-0.3557,0.4,0.2,0.008,-0.9575,0.2,0,0.968,1.0148
28.01.2022,3.788975507,1.024354,1.022924,1.018498,1.028449,1.005919,1.026839,0.0104,0.5119,0.6,0.4,0.0126,0.0938,0.4,0.2,1.0025,1.0014
31.01.2022,3.873060451,1.021204,1.022192,1.046074,1.045625,1.02457,1.041915,0.0124,0.663,0.6,0.4,0.015,0.3252,0.4,0.4,1.0496,1.0399
01.02.2022,3.868931769,1.007701,0.998934,1.029068,1.021103,1.045821,1.049745,0.0106,0.9162,0.6,0.4,0.0121,0.746,0.6,0.6,1.0408,1.0267
02.02.2022,3.883153962,1.007716,1.003676,1.015476,1.002606,1.056191,1.054013,0.01,1.0605,0.8,0.4,0.0108,1.0177,0.8,0.8,1.0536,1.0457
03.02.2022,3.7849257,0.975128,0.974704,0.982652,0.978287,1.035843,1.021831,0.0177,0.2441,0.6,0.4,0.0174,0.4055,0.8,0.8,1.0273,1.0615
04.02.2022,3.837415049,1.0068,1.013868,0.98176,0.988221,1.018093,1.012784,0.0161,0.1575,0.6,0.4,0.0153,0.2354,0.8,0.8,1.036,1.0384
07.02.2022,3.81670452,0.99692,0.994603,1.003699,1.008396,0.993882,0.985449,0.0129,-0.2264,0.4,0.2,0.0125,-0.0978,0.6,0.6,1.0073,0.9972
08.02.2022,3.854283793,1.008262,1.009846,1.005156,1.004396,0.994436,0.996214,0.0139,-0.0545,0.6,0.4,0.0126,-0.0884,0.6,0.6,0.9951,0.9723
09.02.2022,3.91091093,1.015516,1.014692,1.023906,1.024682,1.002133,1.007148,0.0152,0.0935,0.6,0.6,0.014,0.0304,0.6,0.6,1.0108,0.9899
10.02.2022,3.84642392,0.983085,0.983511,0.998338,0.99796,1.01031,1.016247,0.0123,0.2633,0.6,0.6,0.0112,0.1832,0.6,0.6,0.9905,0.9824
11.02.2022,3.778665316,0.981057,0.982384,0.964463,0.966185,0.984477,0.98469,0.0133,-0.2323,0.4,0.4,0.0135,-0.2306,0.4,0.4,0.9983,0.9831
14.02.2022,3.765874534,0.996023,0.996615,0.977155,0.979058,0.983592,0.986681,0.0132,-0.2027,0.4,0.4,0.0136,-0.2438,0.4,0.4,0.9813,0.9625
15.02.2022,3.829969719,1.016362,1.01702,1.01232,1.013578,0.991493,0.993691,0.0148,-0.0856,0.4,0.4,0.0152,-0.1122,0.4,0.4,1.0034,0.9622
16.02.2022,3.815025177,1.000199,0.996098,1.016564,1.013052,0.976539,0.975482,0.0125,-0.3966,0.2,0.2,0.0128,-0.3698,0.4,0.2,0.9898,0.9491
17.02.2022,3.721068737,0.97834,0.975372,0.978535,0.971566,0.971826,0.96741,0.0143,-0.462,0.2,0.2,0.0138,-0.4125,0.4,0.2,0.9514,0.9141
18.02.2022,3.693566318,0.991962,0.992609,0.970476,0.968163,0.982628,0.977479,0.0133,-0.343,0.2,0.2,0.0123,-0.284,0.4,0.2,0.9602,0.9551
21.02.2022,3.67266812,0.99999,0.994342,0.991952,0.986993,0.986542,0.97525,0.0132,-0.3774,0.2,0.2,0.0124,-0.2185,0.4,0.2,0.9719,0.9941
22.02.2022,3.658241879,0.989694,0.996072,0.989684,0.990437,0.960657,0.955162,0.0079,-1.1605,0,0,0.008,-0.9948,0.2,0,0.9714,0.9846
23.02.2022,3.574980294,0.981501,0.97724,0.971385,0.973401,0.942697,0.937079,0.0089,-1.4473,0,0,0.0077,-1.5212,0,0,0.9334,0.9555
24.02.2022,3.674078748,1.015543,1.02772,0.996756,1.004329,0.978544,0.987372,0.0165,-0.1539,0.2,0.2,0.0115,-0.3757,0.2,0.2,0.963,0.9804
25.02.2022,3.756378112,1.022731,1.0224,1.038627,1.050742,1.008897,1.017007,0.0188,0.1794,0.4,0.4,0.0154,0.115,0.4,0.4,1.0094,0.9956
28.02.2022,3.707965911,0.998517,0.987112,1.021214,1.009224,1.007411,1.009612,0.0197,0.097,0.4,0.4,0.0155,0.0955,0.4,0.4,1.0038,0.9927
01.03.2022,3.659869885,0.984882,0.987029,0.983422,0.974309,1.002513,1.000446,0.0206,0.0043,0.4,0.4,0.0163,0.0308,0.4,0.4,0.9965,0.9764
02.03.2022,3.740482179,1.01815,1.022026,1.002758,1.008769,1.039947,1.046295,0.0182,0.4988,0.6,0.6,0.0142,0.5558,0.6,0.6,1.0224,0.9768
03.03.2022,3.70488401,0.993497,0.990483,1.011529,1.012299,1.017371,1.008385,0.0167,0.1,0.4,0.4,0.0145,0.2374,0.4,0.4,1.0363,1.0236
04.03.2022,3.666827441,0.991344,0.989728,0.984897,0.980308,0.986149,0.97616,0.0134,-0.358,0.2,0.2,0.0113,-0.2462,0.2,0.2,0.998,0.9926
07.03.2022,3.586028899,0.970465,0.977965,0.962064,0.967919,0.958444,0.967114,0.015,-0.4453,0.2,0.2,0.0155,-0.5456,0.2,0.2,0.9546,0.9636
08.03.2022,3.573667857,0.993066,0.996553,0.963736,0.974594,0.966408,0.976446,0.0146,-0.325,0.2,0.2,0.0151,-0.4505,0.2,0.2,0.9637,0.9704
09.03.2022,3.659514506,1.026508,1.024022,1.019391,1.020492,0.974341,0.978353,0.0154,-0.2843,0.2,0.2,0.018,-0.2886,0.2,0.2,0.9999,1.0092
10.03.2022,3.647192921,0.995881,0.996633,1.02228,1.020574,0.976679,0.984428,0.0151,-0.207,0.2,0.2,0.018,-0.2623,0.2,0.2,0.975,1.0114
11.03.2022,3.619787913,0.986741,0.992486,0.982676,0.989144,0.972144,0.987171,0.0149,-0.173,0.2,0.2,0.0183,-0.3086,0.2,0.2,0.977,1.028
14.03.2022,3.598362389,0.990895,0.994081,0.977756,0.986611,0.99261,1.003439,0.0117,0.0585,0.2,0.2,0.0143,-0.104,0.2,0.2,0.9813,1.0501
15.03.2022,3.69389891,1.020444,1.02655,1.011152,1.020474,1.019974,1.033644,0.0152,0.4366,0.4,0.4,0.0162,0.2446,0.4,0.4,1.03,1.0698
16.03.2022,3.78335406,1.024108,1.024217,1.045045,1.05141,1.01759,1.03384,0.0153,0.4378,0.4,0.4,0.0156,0.2246,0.4,0.4,1.0586,1.0881
17.03.2022,3.808895483,1.013695,1.006751,1.038133,1.031131,1.035792,1.044336,0.0144,0.6043,0.6,0.6,0.0154,0.4579,0.6,0.6,1.0408,1.0496
18.03.2022,3.850652405,1.012425,1.010963,1.02629,1.017788,1.062753,1.063778,0.0119,1.0446,0.8,0.8,0.0115,1.0612,0.8,0.8,1.0557,1.0664
21.03.2022,3.836374185,0.999503,0.996292,1.011922,1.007215,1.071986,1.066144,0.0112,1.1469,0.8,0.8,0.0084,1.6582,0.8,0.8,1.0598,1.0786
22.03.2022,3.88878673,1.011705,1.013662,1.011202,1.009903,1.062806,1.052758,0.0091,1.1356,0.8,0.8,0.0078,1.5681,0.8,0.8,1.0807,1.0981
23.03.2022,3.841137426,0.988118,0.987747,0.999684,1.001241,1.025456,1.015272,0.0097,0.3136,0.6,0.6,0.0099,0.5087,0.6,0.6,1.0398,1.0794
24.03.2022,3.889624103,1.013983,1.012623,1.001935,1.000215,1.025747,1.021195,0.0104,0.4047,0.6,0.6,0.01,0.5118,0.6,0.6,1.028,1.0368
25.03.2022,3.904603046,1.003959,1.003851,1.017997,1.016523,1.01717,1.014011,0.0098,0.2831,0.6,0.4,0.0093,0.3678,0.6,0.4,1.0251,1.0116
28.03.2022,3.951473901,1.007243,1.012004,1.011231,1.015902,1.025047,1.030003,0.0098,0.6075,0.8,0.6,0.0091,0.5433,0.8,0.6,1.0261,1.0106
29.03.2022,3.987487634,1.013285,1.009114,1.020624,1.021227,1.026647,1.025381,0.0092,0.5463,0.8,0.6,0.0094,0.5622,0.8,0.6,1.0393,1.0219
30.03.2022,3.922742797,0.99347,0.983763,1.006668,0.992729,1.032208,1.021246,0.0107,0.3933,0.8,0.6,0.0075,0.8518,0.8,0.6,1.0087,0.9988
31.03.2022,3.853251409,0.984473,0.982285,0.978044,0.966336,1.002168,0.99065,0.0127,-0.1481,0.6,0.4,0.0103,0.0422,0.6,0.4,1.0031,1.0049
01.04.2022,3.891810895,1.003573,1.010007,0.987991,0.992115,1.001783,0.996724,0.0134,-0.0488,0.6,0.6,0.0102,0.0348,0.6,0.4,1.0005,0.9965
04.04.2022,3.920695916,1.009056,1.007422,1.012662,1.017504,1.003586,0.992211,0.0127,-0.1232,0.6,0.6,0.0105,0.0682,0.6,0.4,1.0041,0.9909
05.04.2022,3.884205999,0.986851,0.990693,0.995788,0.998046,0.977405,0.974099,0.0117,-0.4469,0.4,0.4,0.0095,-0.481,0.4,0.2,0.9829,0.9598
06.04.2022,3.860283174,0.989153,0.993841,0.976146,0.984591,0.973157,0.984078,0.0104,-0.3073,0.4,0.4,0.0098,-0.5529,0.4,0.2,0.968,0.9466
07.04.2022,3.876326511,1.003511,1.004156,0.992625,0.997972,0.991976,1.005989,0.0076,0.157,0.6,0.4,0.0088,-0.1834,0.6,0.2,0.9881,0.9788
08.04.2022,3.869395639,0.99693,0.998212,1.00043,1.002361,0.98541,0.994241,0.0062,-0.1855,0.4,0.2,0.0084,-0.3497,0.4,0.2,1.0041,0.993
11.04.2022,3.792665524,0.983961,0.98017,0.98094,0.978418,0.960902,0.967345,0.008,-0.8254,0.2,0,0.0072,-1.1103,0.2,0,0.9745,0.9832
12.04.2022,3.774692082,0.996546,0.995261,0.980562,0.975525,0.970342,0.971806,0.0079,-0.7206,0.2,0,0.0068,-0.8855,0.2,0,0.9627,0.9757
13.04.2022,3.839726252,1.011895,1.017229,1.0084,1.012408,0.992652,0.994675,0.0121,-0.0885,0.4,0.2,0.0092,-0.1604,0.4,0.2,0.9885,1.0073
14.04.2022,3.826625106,0.987867,0.996588,0.999618,1.013757,0.977178,0.987177,0.0118,-0.2185,0.2,0.2,0.0096,-0.4785,0.2,0.2,0.9912,1.0094
18.04.2022,3.825465638,0.999008,0.999697,0.999008,0.999697,0.995176,1.008647,0.0088,0.1952,0.2,0.2,0.0086,-0.1123,0.2,0.2,0.9886,0.9748
19.04.2022,3.912885179,1.016603,1.022852,1.015594,1.022542,1.015206,1.036609,0.0112,0.6454,0.4,0.4,0.0113,0.2687,0.4,0.4,1.0316,1.0009
20.04.2022,3.89661149,0.998892,0.995841,1.015477,1.018598,1.00216,1.014814,0.0111,0.2647,0.2,0.2,0.0103,0.0419,0.2,0.2,1.0322,0.9785
21.04.2022,3.858112968,0.984296,0.99012,0.983205,0.986002,0.998538,1.008228,0.0124,0.1318,0.2,0.2,0.0114,-0.0256,0.2,0.2,1.0047,0.9734
22.04.2022,3.772200509,0.97171,0.977732,0.956449,0.968072,0.970288,0.985777,0.0148,-0.1933,0.2,0.2,0.0152,-0.3964,0.2,0.2,0.9857,1.0027
25.04.2022,3.796372769,1.005568,1.006408,0.97712,0.983997,0.97666,0.992395,0.0153,-0.1,0.4,0.4,0.0158,-0.2981,0.4,0.4,0.992,0.9663
26.04.2022,3.693775795,0.971657,0.972975,0.977067,0.979209,0.93348,0.944003,0.0121,-0.9457,0.2,0.2,0.0139,-0.9862,0.2,0.2,0.9655,0.9788
27.04.2022,3.737676321,1.001556,1.011885,0.973169,0.984539,0.935969,0.959212,0.0153,-0.5418,0.4,0.4,0.0144,-0.9146,0.4,0.2,0.9552,0.9622
28.04.2022,3.837296608,1.024857,1.026653,1.026452,1.038855,0.974539,0.994605,0.0206,-0.0526,0.6,0.6,0.0207,-0.2491,0.6,0.4,0.9847,0.9988
29.04.2022,3.697968205,0.964585,0.963691,0.988561,0.989377,0.967394,0.980321,0.024,-0.1655,0.6,0.6,0.0224,-0.2951,0.6,0.4,0.9584,0.9746
02.05.2022,3.744440572,1.005626,1.012567,0.970011,0.975802,0.96745,0.986321,0.0246,-0.1118,0.6,0.6,0.0224,-0.2945,0.6,0.4,0.9926,0.9897
03.05.2022,3.765046228,1.004681,1.005503,1.010333,1.01814,1.00033,1.019296,0.0213,0.1795,0.8,0.8,0.0196,0.0034,0.8,0.4,0.9917,0.9611
04.05.2022,3.892180544,1.029033,1.033767,1.033849,1.039456,1.027773,1.041338,0.0245,0.332,0.8,0.8,0.0228,0.2408,0.8,0.6,1.0537,0.987
05.05.2022,3.760422448,0.963696,0.966148,0.991675,0.998772,0.966438,0.979967,0.0273,-0.148,0.6,0.6,0.0255,-0.2665,0.6,0.4,1.006,0.9564
06.05.2022,3.733655761,0.993084,0.992882,0.957031,0.959271,0.994993,1.009651,0.0224,0.086,0.6,0.6,0.0213,-0.0472,0.6,0.4,0.9729,0.9384
09.05.2022,3.648856972,0.966009,0.977288,0.959328,0.970332,0.955795,0.974474,0.0235,-0.2194,0.4,0.4,0.0245,-0.367,0.4,0.2,0.9867,1.0026
10.05.2022,3.64576639,1.00207,0.999153,0.968009,0.976461,0.953311,0.96832,0.0231,-0.278,0.2,0.2,0.0243,-0.3923,0.4,0.2,0.9736,0.9882
11.05.2022,3.575071334,0.98338,0.980609,0.985415,0.979779,0.911018,0.918527,0.0117,-1.4444,0,0,0.015,-1.2351,0.2,0,0.9495,0.991
12.05.2022,3.601090703,0.99951,1.007278,0.982898,0.987746,0.944874,0.95763,0.0112,-0.768,0.2,0.2,0.0131,-0.8609,0.2,0,0.9252,0.9176
13.05.2022,3.707646977,1.025891,1.02959,1.025388,1.037083,0.976088,0.993034,0.019,-0.0734,0.4,0.4,0.02,-0.2415,0.4,0.2,0.9859,0.9295
16.05.2022,3.70061357,0.995421,0.998103,1.021193,1.027637,1.005807,1.014185,0.0159,0.1773,0.4,0.4,0.0139,0.0834,0.4,0.2,0.9911,0.9393
17.05.2022,3.731206543,1.020352,1.008267,1.015679,1.006354,1.024157,1.023435,0.0159,0.2922,0.6,0.6,0.0159,0.3013,0.4,0.4,1.0225,0.9679
18.05.2022,3.571742238,0.960503,0.957262,0.98005,0.965175,1.000331,0.999069,0.0238,-0.0078,0.6,0.6,0.0231,0.0029,0.4,0.4,0.9796,0.9534
19.05.2022,3.495424821,0.995996,0.978633,0.956657,0.936808,0.996814,0.970657,0.0248,-0.2396,0.4,0.4,0.0232,-0.0276,0.4,0.4,0.9777,0.9853
