Date,_Ones,Ref 1D Twr,Loc 1D Twr,Ref 2BD AvgTwr,Loc 2BD AvgTwr,Ref 7D AvgTwr,Loc 7D AvgTwr,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Bch Ref Next1BD IsTwrPositive,Bch Ref Next1BD IsTwrVeryPositive
2024-02-05,1,0.003014,-0.003833,0.009006,0.003200,0.002119,0.000330,0.013900,0.152100,0.600000,0.400000,0.010200,0.032500,0.400000,0.400000,1,0
2024-02-06,1,0.001445,0.00271,0.002229,-0.000567,0.002639,0.000998,0.013800,0.190600,0.800000,0.400000,0.010200,0.098000,0.600000,0.400000,1,1
2024-02-07,1,0.009777,0.008213,0.005602,0.005458,0.009106,0.005856,0.006100,1.501500,1.000000,0.600000,0.005800,1.014600,0.800000,0.600000,1,0
2024-02-08,1,0.004433,0.00116,0.007101,0.004680,0.006728,0.003694,0.005000,1.344300,1.000000,0.400000,0.005100,0.730400,0.800000,0.400000,1,1
2024-02-09,1,0.006448,0.006045,0.005440,0.003599,0.005019,0.002850,0.002900,1.735600,1.000000,0.400000,0.004200,0.685200,0.800000,0.400000,1,0
2024-02-12,1,0.000575,-0.000852,0.003507,0.002590,0.004530,0.003450,0.003400,1.349000,1.000000,0.400000,0.003300,1.052500,0.800000,0.400000,0,0
2024-02-13,1,-0.00302,-0.014492,-0.001224,-0.007695,0.003632,-0.000017,0.004500,0.812600,0.800000,0.400000,0.008000,-0.002100,0.600000,0.400000,1,1
2024-02-14,1,0.010575,0.010689,0.003755,-0.001981,0.003791,0.000474,0.004700,0.807400,0.800000,0.400000,0.008500,0.055700,0.600000,0.400000,0,0
2024-02-15,1,-0.000189,0.006626,0.005179,0.008655,0.002866,0.001564,0.004900,0.581400,0.600000,0.400000,0.008900,0.176500,0.600000,0.600000,0,0
2024-02-16,1,-0.00431,-0.004762,-0.002251,0.000916,0.000713,-0.000597,0.005200,0.136000,0.400000,0.200000,0.008800,-0.067600,0.400000,0.400000,1,0
2024-02-19,1,0.001442,-0.000034,-0.001438,-0.002401,0.000886,-0.000434,0.005200,0.168900,0.400000,0.200000,0.008800,-0.049100,0.400000,0.400000,0,0
2024-02-20,1,-0.008569,-0.006316,-0.003576,-0.003180,-0.000231,0.001219,0.006400,-0.036000,0.400000,0.200000,0.006500,0.186800,0.400000,0.400000,1,0
2024-02-21,1,0.001411,0.000501,-0.003592,-0.002913,-0.002051,-0.000807,0.003900,-0.528600,0.400000,0.000000,0.004600,-0.177400,0.400000,0.200000,1,1
2024-02-22,1,0.022453,0.021119,0.011877,0.010758,0.002429,0.002054,0.010700,0.227600,0.600000,0.200000,0.009900,0.208100,0.400000,0.200000,0,0
2024-02-23,1,-0.000775,0.000303,0.010772,0.010657,0.003140,0.003071,0.010300,0.304600,0.600000,0.200000,0.009400,0.328200,0.600000,0.200000,0,0
2024-02-26,1,-0.003782,-0.003216,-0.002279,-0.001458,0.002091,0.002432,0.010700,0.195600,0.400000,0.200000,0.009700,0.252000,0.600000,0.200000,1,0
2024-02-27,1,0.000188,0.001667,-0.001799,-0.000778,0.003855,0.004038,0.009400,0.408600,0.600000,0.200000,0.008700,0.465300,0.800000,0.200000,0,0
2024-02-28,1,-0.00098,-0.001889,-0.000396,-0.000112,0.003375,0.003557,0.009600,0.351300,0.400000,0.200000,0.008900,0.398700,0.600000,0.200000,1,1
2024-02-29,1,0.006154,0.005582,0.002580,0.001840,0.000156,0.000485,0.003300,0.047500,0.400000,0.200000,0.003100,0.158500,0.600000,0.200000,1,1
2024-03-01,1,0.013495,0.008341,0.009817,0.006961,0.002996,0.002088,0.006200,0.486200,0.600000,0.400000,0.004400,0.477800,0.600000,0.400000,0,0
2024-03-04,1,-0.001559,-0.00122,0.005940,0.003549,0.003443,0.002489,0.005700,0.602000,0.600000,0.400000,0.003900,0.632500,0.600000,0.400000,0,0
2024-03-05,1,-0.012503,-0.010265,-0.007046,-0.005753,0.000884,0.000089,0.008700,0.102000,0.400000,0.400000,0.006500,0.013700,0.400000,0.400000,1,0
2024-03-06,1,0.004474,0.005613,-0.004051,-0.002358,0.001974,0.001588,0.008700,0.226900,0.600000,0.400000,0.006700,0.236100,0.600000,0.600000,1,1
2024-03-07,1,0.007633,0.010728,0.006052,0.008167,0.002269,0.002611,0.008900,0.256100,0.600000,0.400000,0.007600,0.343800,0.600000,0.600000,0,0
2024-03-08,1,-0.01054,-0.006471,-0.001495,0.002092,-0.002531,-0.000353,0.008000,-0.317900,0.400000,0.200000,0.007700,-0.045900,0.400000,0.400000,1,0
2024-03-11,1,0.001848,-0.001346,-0.004365,-0.003912,-0.001851,-0.000378,0.008200,-0.226900,0.600000,0.200000,0.007700,-0.049200,0.400000,0.400000,1,1
2024-03-12,1,0.011029,0.011029,0.006428,0.004823,0.002862,0.003887,0.007400,0.387500,0.800000,0.400000,0.006900,0.566400,0.600000,0.600000,0,0
2024-03-13,1,-0.001551,-0.001324,0.004719,0.004834,0.001656,0.002498,0.007500,0.220200,0.600000,0.400000,0.007100,0.353100,0.400000,0.400000,1,0
2024-03-14,1,0.002817,-0.003313,0.000630,-0.002319,0.000696,-0.000303,0.007000,0.099700,0.600000,0.200000,0.006000,-0.050800,0.200000,0.200000,0,0
2024-03-15,1,-0.006195,-0.00642,-0.001699,-0.004868,0.001574,-0.000292,0.005700,0.277200,0.600000,0.200000,0.006000,-0.049100,0.200000,0.200000,1,1
2024-03-18,1,0.009056,0.005982,0.001401,-0.000238,0.003011,0.001171,0.006400,0.468500,0.600000,0.400000,0.006400,0.183100,0.400000,0.400000,1,1
2024-03-19,1,0.007303,0.005205,0.008179,0.005594,0.002270,0.000014,0.005600,0.403900,0.600000,0.400000,0.004800,0.003000,0.400000,0.200000,1,1
2024-03-20,1,0.012887,0.009421,0.010091,0.007311,0.005152,0.002157,0.006500,0.787700,0.800000,0.600000,0.006000,0.359300,0.600000,0.400000,1,1
2024-03-21,1,0.012561,0.003553,0.012724,0.006483,0.007098,0.003534,0.007000,1.016200,0.800000,0.800000,0.005300,0.661900,0.800000,0.400000,0,0
2024-03-22,1,-0.002955,-0.001845,0.004773,0.000850,0.007754,0.004456,0.005800,1.345600,0.800000,0.800000,0.003700,1.207900,0.800000,0.400000,0,0
2024-03-25,1,-0.002748,-0.002748,-0.002852,-0.002297,0.005385,0.002707,0.007000,0.765900,0.600000,0.600000,0.004500,0.597800,0.600000,0.200000,1,0
2024-03-26,1,0.002605,-0.002503,-0.000075,-0.002626,0.004445,0.001164,0.007000,0.632500,0.600000,0.400000,0.004700,0.246400,0.400000,0.200000,1,1
2024-03-27,1,0.011332,0.008205,0.006959,0.002837,0.004137,0.000923,0.006700,0.619700,0.600000,0.400000,0.004300,0.214200,0.400000,0.200000,0,0
2024-03-28,1,-0.004255,0.001217,0.003508,0.004705,0.000779,0.000457,0.005800,0.135000,0.400000,0.200000,0.004100,0.110800,0.400000,0.200000,0,0
2024-04-01,1,0.002519,-0.002079,0.001259,-0.001040,0.002427,0.000960,0.005500,0.438700,0.600000,0.200000,0.004300,0.224000,0.400000,0.200000,0,0
2024-04-02,1,-0.005813,-0.007349,-0.001656,-0.004718,0.000738,-0.000014,0.006800,0.109100,0.400000,0.200000,0.005600,-0.002500,0.400000,0.200000,1,0
2024-04-03,1,0.001093,0.001535,-0.002366,-0.002917,-0.001296,-0.001341,0.003500,-0.370400,0.400000,0.000000,0.003600,-0.375300,0.400000,0.000000,0,0
2024-04-04,1,-0.013045,-0.01179,-0.006001,-0.005150,-0.003066,-0.003949,0.006200,-0.495100,0.400000,0.000000,0.005100,-0.778800,0.200000,0.000000,1,1
2024-04-05,1,0.00782,0.010892,-0.002667,-0.000513,-0.001512,-0.001788,0.007200,-0.209000,0.600000,0.200000,0.007800,-0.229800,0.400000,0.200000,1,0
2024-04-08,1,0.003208,-0.000118,0.005511,0.005372,-0.001374,-0.001396,0.007300,-0.187900,0.600000,0.200000,0.007800,-0.178900,0.400000,0.200000,1,0
2024-04-09,1,0.000132,0.001627,0.001669,0.000754,-0.000183,0.000403,0.007000,-0.026200,0.800000,0.200000,0.007200,0.055700,0.600000,0.200000,0,0
2024-04-10,1,-0.000488,-0.009586,-0.000178,-0.003995,-0.000499,-0.001829,0.006900,-0.071900,0.600000,0.200000,0.008200,-0.223000,0.400000,0.200000,1,1
2024-04-11,1,0.006307,0.006969,0.002903,-0.001343,0.003390,0.001933,0.003300,1.033400,0.800000,0.400000,0.007000,0.277400,0.600000,0.400000,0,0
2024-04-12,1,-0.015159,-0.014672,-0.004484,-0.003910,-0.001227,-0.003187,0.007400,-0.166100,0.600000,0.200000,0.007900,-0.405700,0.400000,0.200000,0,0
2024-04-15,1,-0.008933,-0.012403,-0.012051,-0.013538,-0.003657,-0.005648,0.007500,-0.485400,0.400000,0.200000,0.008400,-0.670700,0.400000,0.200000,0,0
2024-04-16,1,-0.003571,-0.002261,-0.006256,-0.007345,-0.004396,-0.006422,0.007300,-0.601600,0.200000,0.200000,0.007900,-0.814900,0.200000,0.200000,0,0
2024-04-17,1,-0.005781,-0.00589,-0.004677,-0.004077,-0.005452,-0.005681,0.007000,-0.773800,0.200000,0.200000,0.007700,-0.736200,0.200000,0.200000,0,0
2024-04-18,1,-0.002859,-0.00193,-0.004321,-0.003912,-0.007271,-0.007445,0.004500,-1.623000,0.000000,0.000000,0.005200,-1.424800,0.000000,0.000000,0,0
2024-04-19,1,-0.01156,-0.008571,-0.007219,-0.005256,-0.006546,-0.006219,0.003300,-1.994500,0.000000,0.000000,0.003900,-1.575200,0.000000,0.000000,1,1
2024-04-22,1,0.010732,0.008625,-0.000476,-0.000010,-0.002635,-0.002023,0.007300,-0.359100,0.200000,0.200000,0.005900,-0.345600,0.200000,0.200000,1,1
2024-04-23,1,0.011594,0.012483,0.011163,0.010552,0.000383,0.000910,0.009200,0.041600,0.400000,0.400000,0.008200,0.110700,0.400000,0.400000,1,0
2024-04-24,1,0.00344,-0.000294,0.007508,0.006074,0.002231,0.002034,0.008700,0.256800,0.600000,0.400000,0.007600,0.268800,0.400000,0.400000,0,0
2024-04-25,1,-0.004441,-0.004223,-0.000508,-0.002260,0.001913,0.001573,0.008900,0.215100,0.600000,0.400000,0.007900,0.200200,0.400000,0.400000,1,1
2024-04-26,1,0.011322,0.010382,0.003410,0.003053,0.006510,0.005373,0.006300,1.039300,0.800000,0.600000,0.006500,0.828400,0.600000,0.600000,0,0
2024-04-29,1,-0.000915,0.003254,0.005185,0.006811,0.004179,0.004300,0.006400,0.649800,0.600000,0.400000,0.006300,0.682000,0.600000,0.400000,0,0
2024-04-30,1,-0.009247,-0.016214,-0.005090,-0.006528,0.000007,-0.001458,0.007000,0.001000,0.400000,0.200000,0.008800,-0.165300,0.400000,0.200000,0,0
2024-05-01,1,-0.000901,-0.003292,-0.005083,-0.009774,-0.000859,-0.002058,0.006800,-0.126300,0.200000,0.200000,0.008800,-0.233100,0.400000,0.200000,1,0
2024-05-02,1,0.003155,0.009579,0.001125,0.003123,0.000661,0.000693,0.006700,0.098900,0.400000,0.200000,0.009800,0.070700,0.600000,0.400000,1,0
2024-05-03,1,0.00255,0.012246,0.002852,0.010912,-0.001081,0.001062,0.004400,-0.244400,0.400000,0.000000,0.010200,0.104200,0.600000,0.400000,1,1
2024-05-06,1,0.011237,0.010902,0.006884,0.011574,0.001337,0.002584,0.006600,0.201600,0.600000,0.200000,0.010900,0.236000,0.600000,0.600000,1,0
2024-05-07,1,0.002889,0.000898,0.007054,0.005887,0.003778,0.006048,0.004000,0.943200,0.800000,0.200000,0.006100,0.985800,0.800000,0.600000,1,0
2024-05-08,1,0.000838,-0.000485,0.001863,0.000207,0.004127,0.006614,0.003600,1.133100,1.000000,0.200000,0.005300,1.241300,0.800000,0.600000,1,0
2024-05-09,1,0.003831,0.00527,0.002333,0.002389,0.004262,0.005753,0.003600,1.178800,1.000000,0.200000,0.005100,1.122400,0.800000,0.400000,1,0
2024-05-10,1,0.002358,0.00153,0.003095,0.003398,0.004224,0.003615,0.003600,1.162100,1.000000,0.200000,0.004100,0.880000,0.800000,0.200000,0,0
2024-05-13,1,-0.001782,-0.000405,0.000286,0.000562,0.001625,0.001360,0.002000,0.828600,0.800000,0.000000,0.002100,0.647400,0.600000,0.000000,1,0
2024-05-14,1,0.004977,0.005033,0.001592,0.002310,0.002042,0.002185,0.002400,0.863000,0.800000,0.000000,0.002500,0.865300,0.600000,0.000000,1,1
2024-05-15,1,0.010322,0.011829,0.007646,0.008425,0.003934,0.004643,0.003900,1.002000,0.800000,0.200000,0.004200,1.110700,0.800000,0.200000,0,0
2024-05-16,1,-0.002317,-0.001876,0.003983,0.004954,0.002701,0.003210,0.004700,0.579400,0.600000,0.200000,0.004900,0.657100,0.600000,0.200000,1,0
2024-05-17,1,0.004403,0.001524,0.001038,-0.000177,0.003110,0.003209,0.004700,0.661300,0.600000,0.200000,0.004900,0.656700,0.600000,0.200000,1,0
2024-05-20,1,0.003283,0.001186,0.003843,0.001355,0.004126,0.003528,0.004000,1.022400,0.800000,0.200000,0.004700,0.752700,0.800000,0.200000,1,0
2024-05-21,1,0.002209,0.001989,0.002746,0.001587,0.003572,0.002920,0.004100,0.877400,0.800000,0.200000,0.004700,0.627700,0.800000,0.200000,1,0
2024-05-22,1,0.002755,-0.003056,0.002482,-0.000537,0.002064,-0.000049,0.002300,0.894100,0.800000,0.000000,0.002000,-0.024000,0.600000,0.000000,0,0
2024-05-23,1,-0.008356,-0.007488,-0.002816,-0.005275,0.000848,-0.001176,0.004700,0.181800,0.800000,0.000000,0.003600,-0.323000,0.600000,0.000000,1,1
2024-05-24,1,0.008017,0.007025,-0.000203,-0.000258,0.001567,-0.000081,0.005400,0.291200,0.800000,0.200000,0.004900,-0.016500,0.600000,0.200000,0,0
2024-05-27,1,-0.000702,0.000173,0.003648,0.003593,0.000770,-0.000283,0.005400,0.143500,0.600000,0.200000,0.004900,-0.058200,0.600000,0.200000,0,0
2024-05-28,1,-0.004132,-0.000193,-0.002418,-0.000010,-0.000499,-0.000719,0.005600,-0.088800,0.400000,0.200000,0.004700,-0.151700,0.400000,0.200000,0,0
2024-05-29,1,-0.004697,-0.007966,-0.004414,-0.004087,-0.001989,-0.001705,0.005600,-0.358200,0.200000,0.200000,0.005600,-0.306600,0.400000,0.200000,0,0
2024-05-30,1,-0.01575,-0.005513,-0.010239,-0.006740,-0.003482,-0.001308,0.007600,-0.455400,0.200000,0.200000,0.005200,-0.251900,0.400000,0.200000,1,1
2024-05-31,1,0.005624,0.007408,-0.005120,0.000927,-0.003956,-0.001232,0.007000,-0.568500,0.200000,0.200000,0.005300,-0.231800,0.400000,0.200000,0,0
2024-06-03,1,-0.005353,0.000636,0.000120,0.004016,-0.004885,-0.001140,0.006800,-0.721300,0.200000,0.200000,0.005300,-0.213300,0.400000,0.200000,0,0
2024-06-04,1,-0.006289,0.000854,-0.005821,0.000745,-0.005316,-0.000931,0.006800,-0.784000,0.200000,0.200000,0.005400,-0.172500,0.600000,0.200000,1,1
2024-06-05,1,0.016797,0.012023,0.005188,0.006423,-0.001057,0.003063,0.011200,-0.094500,0.400000,0.400000,0.006100,0.505700,0.800000,0.400000,0,0
2024-06-06,1,-0.002895,-0.0001,0.006903,0.005943,0.001539,0.004153,0.008700,0.177000,0.400000,0.400000,0.004800,0.870200,0.800000,0.400000,1,0
2024-06-07,1,0.003483,-0.001609,0.000289,-0.000855,0.001112,0.002349,0.008500,0.130300,0.400000,0.200000,0.004900,0.478600,0.600000,0.200000,1,0
2024-06-10,1,0.003622,0.002951,0.003553,0.000668,0.002913,0.002812,0.007900,0.368700,0.600000,0.200000,0.004800,0.582000,0.600000,0.200000,1,0
2024-06-11,1,0.004576,0.002286,0.004099,0.002619,0.005096,0.003099,0.006400,0.794400,0.800000,0.200000,0.004700,0.652700,0.600000,0.200000,0,0
2024-06-12,1,-0.000492,0.008876,0.002039,0.005576,0.001655,0.002474,0.002900,0.577500,0.600000,0.000000,0.003600,0.688700,0.600000,0.200000,1,0
2024-06-13,1,0.004983,0.001163,0.002242,0.005012,0.003233,0.002727,0.001900,1.660000,0.800000,0.000000,0.003400,0.792000,0.800000,0.200000,0,0
2024-06-14,1,-0.004694,-0.000391,0.000133,0.000386,0.001592,0.002972,0.003700,0.430500,0.600000,0.000000,0.003200,0.940700,0.800000,0.200000,1,1
2024-06-17,1,0.009406,0.007482,0.002331,0.003538,0.002744,0.003877,0.004900,0.563500,0.600000,0.200000,0.003600,1.066200,0.800000,0.400000,0,0
2024-06-18,1,-0.005764,0.002721,0.001792,0.005099,0.000671,0.003964,0.005800,0.116300,0.400000,0.200000,0.003600,1.100500,0.800000,0.400000,0,0
2024-06-19,1,-0.000441,-0.000102,-0.003106,0.001309,0.000681,0.002170,0.005800,0.118100,0.400000,0.200000,0.002900,0.755600,0.600000,0.200000,1,0
2024-06-20,1,0.004379,-0.002445,0.001966,-0.001274,0.000561,0.001447,0.005700,0.098700,0.400000,0.200000,0.003400,0.421400,0.400000,0.200000,1,0
2024-06-21,1,0.002111,-0.001478,0.003244,-0.001962,0.001925,0.001229,0.005000,0.382400,0.600000,0.200000,0.003600,0.343800,0.400000,0.200000,0,0
2024-06-24,1,-0.002061,-0.002396,0.000023,-0.001937,-0.000361,-0.000742,0.003500,-0.103800,0.400000,0.000000,0.001900,-0.384900,0.200000,0.000000,1,0
2024-06-25,1,0.004649,0.003975,0.001288,0.000784,0.001724,-0.000492,0.002600,0.653700,0.600000,0.000000,0.002400,-0.206100,0.200000,0.000000,1,0
2024-06-26,1,0.004469,0.001446,0.004559,0.002710,0.002706,-0.000183,0.002600,1.057100,0.800000,0.000000,0.002500,-0.072700,0.400000,0.000000,1,0
2024-06-27,1,0.001342,0.001509,0.002904,0.001477,0.002099,0.000608,0.002400,0.856800,0.800000,0.000000,0.002300,0.265700,0.600000,0.000000,0,0
2024-06-28,1,-0.001963,-0.00374,-0.000312,-0.001119,0.001283,0.000155,0.002900,0.436300,0.600000,0.000000,0.002800,0.054800,0.600000,0.000000,1,1
2024-07-01,1,0.008542,0.002462,0.003276,-0.000644,0.003401,0.001127,0.003500,0.964800,0.800000,0.200000,0.002600,0.433200,0.800000,0.000000,1,0
2024-07-02,1,0.005286,0.006176,0.006912,0.004317,0.003528,0.001565,0.003600,0.985900,0.800000,0.200000,0.003200,0.493900,0.800000,0.200000,1,0
2024-07-03,1,0.003352,0.00569,0.004318,0.005933,0.003305,0.002413,0.003500,0.931400,0.800000,0.200000,0.003600,0.676700,0.800000,0.400000,0,0
2024-07-04,1,-0.001174,0.000046,0.001086,0.002864,0.002801,0.002120,0.003900,0.709300,0.600000,0.200000,0.003700,0.575000,0.800000,0.400000,1,0
2024-07-05,1,0.002652,0.004997,0.000737,0.002518,0.003726,0.003872,0.003200,1.167500,0.800000,0.200000,0.002300,1.681600,1.000000,0.400000,1,0
2024-07-08,1,0.000189,0.001192,0.001420,0.003093,0.002058,0.003617,0.002300,0.895900,0.800000,0.000000,0.002500,1.443900,1.000000,0.400000,1,0
2024-07-09,1,0.001044,0.000375,0.000616,0.000784,0.001211,0.002457,0.001600,0.739200,0.800000,0.000000,0.002400,1.026600,1.000000,0.200000,1,1
2024-07-10,1,0.012398,0.010372,0.006705,0.005361,0.003010,0.003389,0.004800,0.620700,0.800000,0.200000,0.003900,0.866800,1.000000,0.200000,0,0
2024-07-11,1,-0.014085,-0.007797,-0.000931,0.001246,0.000404,0.001810,0.008500,0.047600,0.800000,0.200000,0.006000,0.303200,0.800000,0.200000,1,1
2024-07-12,1,0.006286,0.005723,-0.003952,-0.001060,0.001128,0.001955,0.008800,0.128400,0.800000,0.400000,0.006100,0.322900,0.800000,0.400000,1,0
2024-07-15,1,0.004055,0.003101,0.005170,0.004411,0.001900,0.002337,0.008800,0.215100,0.800000,0.400000,0.006100,0.386100,0.800000,0.400000,1,1
2024-07-16,1,0.00769,0.006678,0.005871,0.004888,0.003227,0.003596,0.009100,0.354800,0.800000,0.600000,0.006200,0.583400,0.800000,0.600000,0,0
2024-07-17,1,-0.02509,-0.014476,-0.008836,-0.003955,-0.004315,-0.001389,0.013100,-0.330300,0.600000,0.400000,0.008300,-0.166500,0.600000,0.400000,0,0
2024-07-18,1,-0.010399,-0.007937,-0.017772,-0.011212,-0.003572,-0.001417,0.012600,-0.283800,0.600000,0.400000,0.008400,-0.169400,0.600000,0.400000,0,0
2024-07-19,1,-0.001665,-0.006609,-0.006042,-0.007273,-0.005151,-0.003878,0.011700,-0.439500,0.400000,0.200000,0.007700,-0.503700,0.400000,0.200000,1,1
2024-07-22,1,0.011757,0.01079,0.005023,0.002053,-0.003630,-0.002356,0.013200,-0.274400,0.400000,0.400000,0.009500,-0.248200,0.400000,0.400000,1,0
2024-07-23,1,0.001732,-0.001579,0.006732,0.004586,-0.004811,-0.003998,0.012400,-0.387700,0.400000,0.200000,0.008400,-0.473400,0.200000,0.200000,0,0
2024-07-24,1,-0.032773,-0.023471,-0.015671,-0.012586,-0.006384,-0.005823,0.015000,-0.424700,0.400000,0.200000,0.011100,-0.526900,0.200000,0.200000,0,0
2024-07-25,1,-0.009101,-0.004596,-0.021009,-0.014079,-0.006124,-0.005154,0.015000,-0.409100,0.400000,0.200000,0.011000,-0.468600,0.200000,0.200000,1,1
2024-07-26,1,0.014769,0.011092,0.002763,0.003217,-0.002873,-0.001634,0.017200,-0.167000,0.600000,0.400000,0.012700,-0.129000,0.400000,0.400000,1,0
2024-07-29,1,0.004341,0.000546,0.009542,0.005805,-0.004339,-0.003666,0.016200,-0.268200,0.600000,0.200000,0.011300,-0.325800,0.400000,0.200000,0,0
2024-07-30,1,-0.005365,-0.00486,-0.000524,-0.002161,-0.005754,-0.004321,0.015900,-0.361800,0.400000,0.200000,0.011200,-0.385500,0.400000,0.200000,1,1
2024-07-31,1,0.009587,0.016124,0.002083,0.005578,0.002806,0.003625,0.008900,0.313800,0.600000,0.400000,0.008500,0.426600,0.600000,0.400000,0,0
2024-08-01,1,-0.021697,-0.014814,-0.006178,0.000536,0.000244,0.001556,0.012900,0.018900,0.600000,0.400000,0.011100,0.140500,0.600000,0.400000,0,0
2024-08-02,1,-0.035938,-0.019219,-0.028844,-0.017019,-0.009958,-0.004522,0.016900,-0.590900,0.400000,0.200000,0.012400,-0.363500,0.400000,0.200000,0,0
2024-08-05,1,-0.040225,-0.028637,-0.038084,-0.023940,-0.018905,-0.010398,0.018700,-1.011300,0.200000,0.200000,0.015300,-0.681500,0.200000,0.200000,1,1
2024-08-06,1,0.013938,0.009656,-0.013515,-0.009676,-0.015126,-0.007528,0.022600,-0.668300,0.400000,0.400000,0.017300,-0.436100,0.400000,0.400000,1,1
2024-08-07,1,0.007223,-0.007561,0.010575,0.001011,-0.015588,-0.012198,0.022100,-0.704200,0.400000,0.400000,0.012800,-0.949400,0.200000,0.200000,1,1
2024-08-08,1,0.023001,0.023415,0.015081,0.007808,-0.006752,-0.004648,0.026400,-0.255900,0.600000,0.600000,0.018900,-0.245800,0.400000,0.400000,1,0
2024-08-09,1,0.004921,0.00498,0.013921,0.014155,0.001528,0.000216,0.021900,0.069700,0.800000,0.600000,0.017600,0.012300,0.600000,0.400000,1,0
2024-08-12,1,0.003995,0.000063,0.004458,0.002519,0.010591,0.006058,0.007100,1.491200,1.000000,0.600000,0.010400,0.584600,0.800000,0.400000,1,1
2024-08-13,1,0.013703,0.016982,0.008837,0.008487,0.010544,0.007513,0.007100,1.489100,1.000000,0.600000,0.011200,0.668500,0.800000,0.400000,1,0
2024-08-14,1,0.001724,0.004044,0.007695,0.010492,0.009438,0.009859,0.007900,1.195400,1.000000,0.400000,0.008800,1.119000,1.000000,0.400000,1,1
2024-08-15,1,0.025705,0.016755,0.013643,0.010380,0.009971,0.008541,0.008800,1.128000,1.000000,0.400000,0.007000,1.223900,1.000000,0.400000,0,0
2024-08-16,1,-0.001101,0.002005,0.012213,0.009353,0.008758,0.007943,0.009800,0.892900,0.800000,0.400000,0.007400,1.077100,1.000000,0.400000,1,0
2024-08-19,1,0.004322,0.009905,0.001607,0.005947,0.008823,0.009919,0.009800,0.902500,0.800000,0.400000,0.006200,1.593300,1.000000,0.600000,0,0
2024-08-20,1,-0.009539,-0.00226,-0.002632,0.003804,0.004154,0.006068,0.011700,0.354800,0.600000,0.200000,0.006600,0.917100,0.800000,0.400000,1,0
2024-08-21,1,0.000096,0.004784,-0.004733,0.001256,0.003828,0.006216,0.011800,0.324500,0.600000,0.200000,0.006600,0.945100,0.800000,0.400000,0,0
2024-08-22,1,-0.010217,-0.008998,-0.005074,-0.002131,-0.003304,0.001067,0.005700,-0.581800,0.400000,0.000000,0.006400,0.166500,0.600000,0.200000,1,1
2024-08-23,1,0.007996,0.012213,-0.001152,0.001551,-0.001495,0.003098,0.007300,-0.204500,0.600000,0.200000,0.007800,0.395200,0.600000,0.400000,0,0
2024-08-26,1,-0.005241,-0.002891,0.001356,0.004633,-0.003404,0.000543,0.006800,-0.502300,0.400000,0.200000,0.007300,0.074700,0.400000,0.200000,0,0
2024-08-27,1,-0.003165,0.001448,-0.004204,-0.000724,-0.002125,0.001286,0.006100,-0.350600,0.400000,0.200000,0.007100,0.180100,0.600000,0.200000,0,0
2024-08-28,1,-0.007216,-0.006332,-0.005193,-0.002449,-0.003588,-0.000939,0.006200,-0.575700,0.200000,0.200000,0.007400,-0.126300,0.400000,0.200000,1,1
2024-08-29,1,0.008022,0.000241,0.000374,-0.003051,0.000057,0.000916,0.006600,0.008700,0.400000,0.400000,0.006300,0.146600,0.600000,0.200000,1,1
2024-08-30,1,0.010044,0.010163,0.009032,0.005190,0.000463,0.000511,0.007100,0.065100,0.400000,0.400000,0.005500,0.092500,0.600000,0.200000,1,0
2024-09-02,1,0.003012,-0.000052,0.006522,0.005043,0.002118,0.001080,0.006500,0.324100,0.600000,0.400000,0.005300,0.204400,0.600000,0.200000,0,0
2024-09-03,1,-0.022996,-0.021674,-0.010077,-0.010922,-0.001901,-0.003586,0.012200,-0.156400,0.600000,0.400000,0.010500,-0.341700,0.400000,0.200000,0,0
2024-09-04,1,-0.004467,-0.001706,-0.013775,-0.011741,-0.001349,-0.002660,0.012000,-0.112800,0.600000,0.400000,0.010400,-0.255500,0.400000,0.200000,0,0
2024-09-05,1,-0.001888,-0.00283,-0.003178,-0.002268,-0.003320,-0.003273,0.011000,-0.300800,0.400000,0.200000,0.010300,-0.317300,0.200000,0.200000,0,0
2024-09-06,1,-0.024242,-0.016941,-0.013128,-0.009911,-0.010181,-0.008680,0.011300,-0.901700,0.200000,0.000000,0.008900,-0.977400,0.000000,0.000000,1,1
2024-09-09,1,0.018263,0.011655,-0.003216,-0.002745,-0.007189,-0.006370,0.015600,-0.459500,0.200000,0.200000,0.011900,-0.536400,0.200000,0.200000,1,0
2024-09-10,1,0.004406,0.004169,0.011311,0.007905,-0.001681,-0.001175,0.013800,-0.121900,0.400000,0.200000,0.009400,-0.124600,0.400000,0.200000,1,1
2024-09-11,1,0.01178,0.010945,0.008086,0.007551,0.001556,0.001344,0.014600,0.106400,0.600000,0.400000,0.010600,0.127200,0.600000,0.400000,1,1
2024-09-12,1,0.014452,0.007919,0.013115,0.009431,0.004814,0.003493,0.015300,0.315200,0.800000,0.600000,0.010600,0.330100,0.800000,0.600000,0,0
2024-09-13,1,-0.001484,0.0057,0.006453,0.006809,0.009458,0.008073,0.007100,1.329400,0.800000,0.600000,0.002900,2.786300,1.000000,0.800000,0,0
2024-09-16,1,-0.001372,0.0017,-0.001428,0.003698,0.005535,0.006081,0.006600,0.840600,0.600000,0.400000,0.003200,1.922500,1.000000,0.600000,1,0
